fluid,operator,project_status,inplace,depth,temp,poro,perm,saturate,api_dens,visc,avg_fluid_rate,location,region,prospect_rank
Oil,PERTAMINA,OFFSHORE,40000.0,3775.0,84.0044226961409,0.2009141,203.6181,0.5856749,35.98963,2.312841,8283.356,Jawa Barat,Jawa,1
Oil-Gas,PERTAMINA,BOTH,12821.04,3379.0,83.0,0.185,3.9,0.47,51.5,1.02838797814208,371.5606,Sumatera Utara,Sumatera,0
Oil-Gas,NON_PERTAMINA,ONSHORE,1775.0,1705.0,52.8,0.3,55.0,0.6641305,21.3,4.0,419.152,Sumatera Selatan,Sumatera,0
Oil-Gas,PERTAMINA,BOTH,23447.0,3618.0,82.0,0.2,250.3656,0.4861445,37.5,0.946124260355029,420.1262,Sumatera Selatan,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,4004.0,6986.4,155.10000000000002,0.2,250.3656,0.5684668,36.26827,3.25487,728.5858,Jambi,Sumatera,1
Oil-Gas,PERTAMINA,BOTH,20350.0,3094.0,77.97807798009576,0.15,153.0679,0.4849866,28.50371,1.777809,593.0383,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,ONSHORE,20297.779,4385.0,125.4,0.22499,638.64,0.65,35.0,2.1,1669.404,Riau,Sumatera,2
Oil-Gas,NON_PERTAMINA,ONSHORE,2379.0,1036.8,51.79560274858865,0.21,258.0227,0.4816774,47.0,25.87774,84.33315,Sumatera Selatan,Sumatera,0
Oil-Gas,PERTAMINA,OFFSHORE,6099.0,2300.0,79.75,0.25,184.0,0.5028,24.0,787.0,1813.131,Laut Jawa,Jawa,1
Oil-Gas,PERTAMINA,OFFSHORE,7000.0,2900.0,82.5,0.28,912.8066,0.6627368,43.6,0.480899,4752.135,Jawa Barat,Jawa,1
Oil-Gas,NON_PERTAMINA,ONSHORE,431.0,4084.8,75.97158250000001,0.25,75.3520447530864,0.6211935,20.0,0.9805261,252.3237,Kalimantan Timur,Kalimantan,1
Oil-Gas,NON_PERTAMINA,ONSHORE,7936.0,7462.5,154.55,0.2590962,619.0,0.5000634,32.0,1.137333,1116.461,Sumatera Selatan,Sumatera,2
Oil,NON_PERTAMINA,ONSHORE,9250.0,4481.0,79.0,0.256,80.4604,0.5677982,19.4,16.9724983432737,1073.134,Papua Barat,Timur,0
Oil,NON_PERTAMINA,ONSHORE,2690.125,11900.0,96.7,0.306,10.0,0.5674062,31.0,0.996842,242.1503,Sumatera Selatan,Sumatera,0
Oil-Gas,NON_PERTAMINA,ONSHORE,7835.0,1826.5,64.9,0.25,331.1723,0.6118748,49.0,0.3,713.2755,Sumatera Selatan,Sumatera,0
Oil,PERTAMINA,OFFSHORE,1500.0,7900.0,125.4,0.2372709,111.265,0.5822718,38.0,8.383517,214.3309,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,OFFSHORE,5250.0,5200.0,81.125,0.2106516,1280.953,0.6669507,37.0,1878.954,2226.40283311069,Jawa Barat,Jawa,0
Oil-Gas,NON_PERTAMINA,OFFSHORE,7581.0,4897.0,97.35,0.2352835,41.74297,0.5990345,38.98604,0.73,215.0847,Laut Natuna Utara,Sumatera,0
Oil-Gas,NON_PERTAMINA,OFFSHORE,11741.43,3799.0,99.0,0.25,105.0,0.65,35.91113,0.9653651,713.2598,Laut Natuna Utara,Sumatera,2
Oil-Gas,PERTAMINA,BOTH,39119.108,3860.0,90.42000000000002,0.2599979,69.0,0.599988,42.67698,0.313,852.5627,Sumatera Utara,Sumatera,1
Oil,PERTAMINA,BOTH,2680.593,4690.0,110.0,0.2,300.0,0.75,32.7,1.215208,511.7638,Sumatera Selatan,Sumatera,0
Oil-Gas,NON_PERTAMINA,BOTH,7600.0,6800.0,150.15,0.15,2.0,0.595,42.6,0.21,247.7265,Selat Malaka,Sumatera,0
Oil-Gas,PERTAMINA,BOTH,26568.864,5682.0,97.8935744972735,0.22203,178.0841,0.5738995,35.50716,4.357081,4006.509,Jawa Barat,Jawa,1
Oil-Gas,PERTAMINA,BOTH,236.135,5910.0,103.33,0.207,2.3,0.5419903,37.4802,0.9563396,289.8113,Jawa Barat,Jawa,1
Oil-Gas,PERTAMINA,BOTH,29110.0,7484.0,108.52272408500866,0.257611,51.9953,0.5000634,52.16752,0.862469,1241.071,Jawa Barat,Jawa,1
Oil-Gas,PERTAMINA,BOTH,13864.622,3287.0,79.76388081813252,0.15,153.0679,0.4849866,28.50371,1.777809,241.6174,Jawa Barat,Jawa,1
Oil-Gas,NON_PERTAMINA,OFFSHORE,14904.0,6500.0,135.85000000000002,0.125,31.91415,0.505,45.0,0.2730272,640.8973,Laut Natuna,Sumatera,0
Oil-Gas,PERTAMINA,BOTH,15199.0,5710.0,98.07381251077724,0.2223575,4.59,0.5342339,35.50716,4.357081,878.0093,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,BOTH,934.59,5682.0,113.0,0.26,3507.225,0.4477911,35.0,5.430799,380.1538,Sumatera Selatan,Sumatera,1
Oil-Gas,PERTAMINA,BOTH,37730.153,1280.0,56.04511921255143,0.25,119.0,0.61,20.0,48.88277,416.5481,Kalimantan Timur,Kalimantan,1
Oil,PERTAMINA,BOTH,22441.0,3585.0,82.39667188752348,0.22,120.1792,0.4585502,39.0,1.080068,386.9513,Kalimantan Tengah,Kalimantan,0
Oil,PERTAMINA,BOTH,22441.0,3585.0,82.39667188752348,0.22,120.1792,0.4585502,39.0,1.080068,386.9513,Kalimantan Tengah,Kalimantan,0
Oil,PERTAMINA,BOTH,4808.104,2457.0,71.53349364464427,0.15,153.0679,0.5105067,28.50371,1.777809,566.4443,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,BOTH,6294.347,5000.0,93.31992955040016,0.2137004,132.668,0.5616264,38.17812,1.080068,558.8614,Jawa Barat,Jawa,1
Oil-Gas,PERTAMINA,BOTH,67.56,11250.0,126.40408246023746,0.1796459,885.8581,0.5684604,34.00308,5.585164,305.9575,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,BOTH,67.56,11250.0,126.40408246023746,0.1796459,885.8581,0.5684604,34.00308,5.585164,305.9575,Jawa Barat,Jawa,0
Oil,PERTAMINA,BOTH,13213.72,3698.0,83.35910501396036,0.1870623,108.4615,0.502529,37.0,3.423697,899.934,Jambi,Sumatera,1
Oil-Gas,PERTAMINA,OFFSHORE,91300.0,2400.0,70.9079407749266,0.28,153.0479,0.45,29.0,1.92,3882.433,Selat Makasar,Kalimantan,1
Oil-Gas,NON_PERTAMINA,ONSHORE,1580.0,4987.120000000001,80.85517825,0.22,69.2016015625,0.7221751,40.7,1880.0,3.80355,Kalimantan Timur,Kalimantan,1
Oil-Gas,PERTAMINA,BOTH,53436.29,4300.0,107.0,0.235,41.74297,0.47,47.8,26.19879,1753.737,Sumatera Utara,Sumatera,1
Oil-Gas,PERTAMINA,ONSHORE,2660.311,3960.0,119.9,0.27,81.81205,0.7,42.0,0.8,241.6174,Selat Malaka,Sumatera,0
Oil,PERTAMINA,BOTH,44000.0,1600.0,60.92583979279537,0.2,40.0,0.526529,30.0,5.260434,4623.527,Kalimantan Selatan,Kalimantan,0
Oil-Gas,PERTAMINA,BOTH,30132.467,1575.0,70.95,0.25,65.0,0.6201113,48.0,1.745,1169.099,Jambi,Sumatera,1
Oil-Gas,PERTAMINA,ONSHORE,15859.291,3074.0,106.0,0.2,250.3656,0.4666123,36.5,1.131771,355.3859,Riau,Sumatera,0
Oil-Gas,NON_PERTAMINA,BOTH,1900.0,5027.0,132.55,0.211,1332.0,0.685,34.7,2.67,152.4683,Selat Malaka,Sumatera,1
Oil-Gas,NON_PERTAMINA,BOTH,803.0,4632.0,128.15,0.21,370.0,0.36,39.58652,2.36,2585.843,Selat Malaka,Sumatera,1
Oil-Gas,NON_PERTAMINA,BOTH,680.0,4481.0,89.57036225279218,0.2,250.3656,0.65,39.90387,0.8372809,132.3809,Selat Malaka,Sumatera,1
Oil-Gas,NON_PERTAMINA,BOTH,4567.0,4922.0,137.5,0.19,233.0,0.75,45.0,0.289,332.3238,Selat Malaka,Sumatera,0
Oil-Gas,NON_PERTAMINA,BOTH,4927.0,4791.0,130.9,0.11,10.0,0.35,37.0,14.0,403.7873,Selat Malaka,Sumatera,0
Oil-Gas,PERTAMINA,OFFSHORE,80000.0,2600.0,71.5,0.28,912.8066,0.4540755,35.0,6.703657,669.4396,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,BOTH,195309.441,5974.0,99.74663909728086,0.15,153.0679,0.354816,39.5,1.080068,774.410333333333,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,BOTH,11710.0,5000.0,93.31992955040016,0.2028652,44.18947,0.620842,39.95,0.8372809,137.7643,Jawa Barat,Jawa,0
Oil,PERTAMINA,BOTH,11680.32,2765.0,74.76565568943488,0.27,40.0,0.4875993,30.3,2.94,452.6266,Kalimantan Selatan,Kalimantan,1
Oil-Gas,NON_PERTAMINA,ONSHORE,2103.0,3018.0,77.25574137607208,0.175,3390.549,0.4843458,39.0,1.080068,29.5418333333333,Sumatera Selatan,Sumatera,0
Oil-Gas,PERTAMINA,OFFSHORE,3080.0,2700.0,64.9,0.2114987,1280.953,0.5419427,32.0,2.08197,660.2509,Jawa Barat,Jawa,0
Oil-Gas,NON_PERTAMINA,ONSHORE,354.399,5310.0,122.65,0.17,34.17506,0.5004342,41.42267,0.6162698,298.7082,Sumatera Selatan,Sumatera,0
Oil,PERTAMINA,ONSHORE,814.37,4950.0,92.96962775665692,0.15,153.0679,0.65,36.0,1.37113,796.743,Riau,Sumatera,0
Oil-Gas,NON_PERTAMINA,BOTH,400.0,3689.0,111.65,0.2,50.0,0.5,40.0,1.28,303.9126,Selat Malaka,Sumatera,1
Oil,PERTAMINA,ONSHORE,1253.07,6000.0,99.90886483255828,0.25,331.1723,0.6142688,35.0,12.19271,84.33315,Riau,Sumatera,0
Oil,PERTAMINA,OFFSHORE,87781.683,4600.0,94.05,0.2277654,61.49697,0.4854767,33.73826,3.979687,1645.007,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,OFFSHORE,2616.3,8124.0,147.4,0.1688481,171.5369,0.5611404,30.0,1.253535,500.555,Jawa Barat,Jawa,1
Oil,PERTAMINA,ONSHORE,4134.0,3000.0,77.082998491021,0.2042084,61.0,0.4216743,30.0,3.079063,452.6266,Riau,Sumatera,0
Oil-Gas,PERTAMINA,OFFSHORE,9400.0,6772.0,51.7,0.2127958,189.0297,0.6115387,27.19512,6.462278,4522.823,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,OFFSHORE,13200.0,6499.0,125.4,0.2271015,130.2956,0.3937273,37.0,7.687655,3131.082,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,ONSHORE,10611.78,5036.0,93.57079160392364,0.175,3390.549,0.5157088,38.03608,1.080068,432.5431,Riau,Sumatera,0
Oil-Gas,PERTAMINA,OFFSHORE,7200.0,3850.0,64.9,0.2499037,117.2156,0.6987993,33.0,7.340985,458.63,Jawa Barat,Jawa,0
Oil-Gas,NON_PERTAMINA,ONSHORE,5979.492,5450.0,93.5,0.1600481,151.1383,0.9,40.94758,4.04,970.088,Maluku,Timur,1
Oil-Gas,PERTAMINA,OFFSHORE,110000.0,3047.0,70.67500000000001,0.2,90.0,0.5200493,30.0,11.89404,4836.238,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,OFFSHORE,28000.0,2750.0,64.9,0.2174054,423.6639,0.5055549,34.96996,3.38225,2377.765,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,OFFSHORE,14480.0,6977.0,92.4,0.2295461,427.4641,0.4009561,36.46611,0.7987447,2078.317,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,OFFSHORE,8500.0,7024.0,128.70000000000002,0.21538,290.0839,0.6046889,40.10004,0.9183224,588.405,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,BOTH,66464.3,2999.0,74.80000000000001,0.25,331.1723,0.4298609,21.03761,2.407572,731.1947,Sumatera Utara,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,2114.0,5725.345,111.008282,0.202,26.538003765025,0.4,35.10817,1.08748,2931.55,Kalimantan Timur,Kalimantan,1
Oil-Gas,PERTAMINA,BOTH,14534.0,6772.0,104.53798125178652,0.15335,11.15836,0.5958818,36.0,1.37113,842.3345,Sumatera Selatan,Sumatera,1
Oil,PERTAMINA,ONSHORE,634.906,2690.0,74.00024026663957,0.245,2000.0,0.5230154,36.0,1.37113,84.33315,Riau,Sumatera,0
Oil,PERTAMINA,ONSHORE,3615.944,5686.0,97.91935676380356,0.22019,120.1792,0.5738995,34.0,5.585164,494.1943,Riau,Sumatera,0
Oil,PERTAMINA,ONSHORE,3749.499,5618.0,97.47950424829048,0.2166245,880.524,0.5625355,31.9,3.133095,1185.71,Riau,Sumatera,0
Oil-Gas,NON_PERTAMINA,ONSHORE,69000.0,3500.0,81.66013411152461,0.2278308,61.49697,0.4170034,34.2,5.619514,2922.158,Riau,Sumatera,0
Oil-Gas,PERTAMINA,BOTH,7721.545,4127.0,86.35000000000001,0.2444081,20.0,0.5680645,48.0,26.13112,1073.134,Sumatera Utara,Sumatera,1
Oil-Gas,PERTAMINA,OFFSHORE,40914.0,3500.0,73.7,0.2299237,3.0,0.4170034,42.26433,0.45,839.4825,Laut Jawa,Jawa,0
Oil-Gas,PERTAMINA,OFFSHORE,10.0,5600.0,97.36251558031556,0.22,120.1792,0.71,37.91127,1.080068,796.743,Laut Jawa,Jawa,1
Oil-Gas,PERTAMINA,OFFSHORE,610.0,5600.0,97.36251558031556,0.2301969,547.1985,0.6979111,36.14245,1.37113,850.4411,Laut Jawa,Jawa,1
Oil-Gas,PERTAMINA,OFFSHORE,6070.0,5630.0,88.16500000000002,0.25,160.0,0.433,35.0,0.22,691.0391,Laut Jawa,Jawa,1
Oil-Gas,PERTAMINA,OFFSHORE,9650.0,7100.0,122.65,0.17,52.9,0.5,42.0,0.5414,785.2829,Laut Jawa,Jawa,1
Oil-Gas,NON_PERTAMINA,ONSHORE,4340.0,1178.0,44.55,0.24,41.74297,0.56,42.0,56.4608,1029.572,Jambi,Sumatera,0
Oil-Gas,PERTAMINA,ONSHORE,13847.988,3255.0,79.47241457330924,0.1674441,170.6408,0.4840138,39.0,1.080068,713.2598,Riau,Sumatera,0
Oil-Gas,PERTAMINA,BOTH,321375.0,3064.0,78.65,0.225828,80.0,0.4432055,38.0,1.138,530.093,Sumatera Selatan,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,21752.0,1674.0,58.575,0.265,13.5,0.6157901,20.14446,0.414,1312.297,Sumatera Selatan,Sumatera,0
Oil-Gas,NON_PERTAMINA,ONSHORE,530.062,2950.0,77.0,0.27,81.81205,0.48,43.6,0.6073015,458.9129,Sumatera Selatan,Sumatera,0
Oil-Gas,PERTAMINA,OFFSHORE,7073.0,4555.0,98.45,0.24,14.5,0.597,34.0,3.13,403.7873,Laut Jawa,Jawa,1
Oil-Gas,PERTAMINA,OFFSHORE,40347.0,8500.0,113.81732874428884,0.225,61.49697,0.55,35.77424,1.390725,590.8729,Laut Jawa,Jawa,1
Oil-Gas,PERTAMINA,OFFSHORE,186300.0,6982.0,105.73945909020382,0.22,120.1792,0.6,37.91127,1.080068,582.894,Selat Makasar,Kalimantan,1
Oil-Gas,PERTAMINA,OFFSHORE,23368.0,8000.0,129.25,0.2,120.0,0.536,31.0,1.33,558.8614,Laut Jawa,Jawa,1
Oil-Gas,PERTAMINA,BOTH,17814.69,5903.0,112.0,0.21,258.0227,0.55,47.0,27.71011,550.9453,Sumatera Utara,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,32941.035,5290.0,118.25,0.18,34.0,0.46,36.9,3.657034,575.5662,Sumatera Selatan,Sumatera,0
Oil-Gas,PERTAMINA,OFFSHORE,56000.0,9750.0,119.81338932834387,0.17,34.17506,0.75,46.0,0.28,398.5427,Selat Makasar,Kalimantan,1
Oil-Gas,PERTAMINA,BOTH,22224.0,1609.3,61.05811552439524,0.2,173.0,0.451263,38.0,1.080068,558.8614,Sumatera Selatan,Sumatera,1
Oil-Gas,PERTAMINA,OFFSHORE,430000.0,1863.0,155.0,0.22,120.1792,0.67,38.0,2.72,2045.638,Selat Makasar,Kalimantan,1
Oil-Gas,PERTAMINA,BOTH,41961.304,3445.0,91.0,0.2,11.1,0.4596092,48.0,28.3788300835655,859.7625,Aceh,Sumatera,0
Oil-Gas,PERTAMINA,BOTH,41961.304,3445.0,91.0,0.2,11.1,0.4596092,48.0,28.3788300835655,859.7625,Aceh,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,592.687,1475.0,57.75000000000001,0.39,542.1252,0.6796328,36.0,5.500646,152.4683,Sumatera Selatan,Sumatera,0
Oil-Gas,NON_PERTAMINA,ONSHORE,7392.0,3395.835,64.53447,0.24863,51.6335632728613,0.402424,20.0,0.511966,147.3526,Kalimantan Timur,Kalimantan,1
Oil,NON_PERTAMINA,ONSHORE,6434.0,1232.0,45.650000000000006,0.23,630.0,0.38,40.0,1.321,301.673333333333,Sumatera Selatan,Sumatera,1
Oil-Gas,PERTAMINA,BOTH,410.09,2160.0,68.16672359533491,0.2153143,880.524,0.5602779,52.60834,0.8215249,267.6189,Sumatera Selatan,Sumatera,0
Oil,PERTAMINA,BOTH,974.093,6804.0,104.72255501108624,0.1954222,83.8335,0.6538125,40.92583,1.454902,325.0851,Sumatera Selatan,Sumatera,0
Oil,PERTAMINA,BOTH,325.977,3990.0,85.76377409558164,0.2,30.0,0.5212598,49.0,0.4030244,298.7082,Sumatera Utara,Sumatera,0
Oil,PERTAMINA,BOTH,6819.4,3691.0,83.30002434867919,0.15,153.0679,0.510204,22.5,48.88277,695.5906,Papua Barat,Timur,0
Oil-Gas,PERTAMINA,BOTH,14807.15,3284.0,79.7366314975079,0.1602055,151.1383,0.4850305,43.17897,0.4722633,403.7873,Kalimantan Selatan,Kalimantan,0
Oil,PERTAMINA,BOTH,54900.0,7211.0,107.0241386105323,0.16,6.0,0.5040342,44.3,2.550121,398.5427,Sumatera Utara,Sumatera,0
Oil,PERTAMINA,BOTH,5890.0,1050.0,52.04138694604576,0.1524082,11.15836,0.3350554,21.0,48.88277,713.2598,Jawa Tengah,Jawa,0
Oil,PERTAMINA,BOTH,2476.05,3563.0,82.2070960985979,0.15,153.0679,0.510204,19.0,48.96389,486.3029,Papua Barat,Timur,1
Oil,PERTAMINA,BOTH,3001.28,3488.0,81.55525388859766,0.15,153.0679,0.4862423,14.0,48.96389,952.6937,Papua Barat,Timur,1
Oil,PERTAMINA,BOTH,5371.0,2000.0,66.2316006569589,0.25,331.1723,0.6107759,40.0,0.8372809,460.6815,Sumatera Selatan,Sumatera,1
Oil-Gas,PERTAMINA,BOTH,10288.65,6650.0,103.8292426767542,0.1556981,89.13853,0.651093,35.08707,9.600086,5157.617,Jawa Barat,Jawa,1
Oil,PERTAMINA,BOTH,769.669,5000.0,93.31992955040016,0.2050156,966.8926,0.5224881,30.14118,3.079063,660.2509,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,ONSHORE,3089.0,3630.0,82.78218509466016,0.1945693,83.8335,0.4901571,36.1,1.37113,452.6266,Riau,Sumatera,0
Oil,NON_PERTAMINA,ONSHORE,6003.9,4667.0,97.9,0.1586,85.0,0.5011,44.0,0.72,239.0195,Sumatera Utara,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,1449.0,2559.1800000000003,55.95099400000001,0.4,553.63321799308,0.68,45.0,3.05382,434.0517,Kalimantan Timur,Kalimantan,1
Oil-Gas,NON_PERTAMINA,ONSHORE,11419.0,3500.0,81.66013411152461,0.18,1000.0,0.4776384,38.7,1.080068,1162.687,Sumatera Selatan,Sumatera,0
Oil-Gas,NON_PERTAMINA,ONSHORE,5962.0,779.0,46.54072488898187,0.1,20.99108,0.32,35.0,12.19271,572.1793,Sumatera Selatan,Sumatera,0
Oil-Gas,PERTAMINA,BOTH,13264.316,3600.0,82.52551104818853,0.29,34.0,0.5483987,51.0,0.313,665.34848,Sumatera Utara,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,25465.0,3674.0,108.9,0.2062938,300.0,0.5070427,25.1464,0.6,593.0383,Sumatera Selatan,Sumatera,0
Oil,PERTAMINA,BOTH,325.977,3990.0,85.76377409558164,0.2,30.0,0.5212598,49.0,0.4030244,298.7082,Sumatera Utara,Sumatera,1
Oil-Gas,PERTAMINA,BOTH,11710.0,5000.0,93.31992955040016,0.2028652,44.18947,0.620842,39.95,0.8372809,137.7643,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,BOTH,32322.574,6216.0,101.23988542951504,0.16,151.1383,0.3210766,43.17897,0.4722633,6407.762,Jawa Barat,Jawa,1
Oil-Gas,NON_PERTAMINA,BOTH,3800.0,2700.0,55.00000000000001,0.21,258.0227,0.54,41.82927,2.594249,711.97,Jawa Timur,Jawa,1
Oil-Gas,NON_PERTAMINA,ONSHORE,38064.86,4750.0,91.5458318552119,0.2154284,880.524,0.7364528,62.0,0.8215249,1108.261,Jambi,Sumatera,1
Oil-Gas,NON_PERTAMINA,BOTH,3800.0,2700.0,55.00000000000001,0.21,258.0227,0.54,41.82927,2.594249,711.97,Jawa Timur,Jawa,0
Oil-Gas,NON_PERTAMINA,BOTH,13890.0,3995.0,85.80397488386213,0.2336288,41.74297,0.5990345,37.24781,3.468748,937.7806,Selat Malaka,Sumatera,1
Oil,PERTAMINA,BOTH,3892.59,1663.0,61.81269888395873,0.2467209,300.0,0.6201113,34.0,5.585164,952.6937,Jawa Tengah,Jawa,1
Oil,PERTAMINA,BOTH,30036.0,3995.0,85.80397488386213,0.2220273,178.0841,0.6152524,35.50716,4.357081,3472.759,Sumatera Selatan,Sumatera,1
Oil,PERTAMINA,BOTH,65888.0,165.0,26.037681996160725,0.2,250.3656,0.35,52.0,0.862469,701.5112,Sumatera Utara,Sumatera,1
Oil,PERTAMINA,BOTH,798.69,2760.0,68.2,0.2136215,132.668,0.5419427,35.0,6.171901,728.5858,Sumatera Selatan,Sumatera,1
Oil,PERTAMINA,BOTH,49600.0,5750.0,120.0,0.24,41.74297,0.65,38.6,1.401975,431.2484,Laut Natuna Utara,Sumatera,1
Oil-Gas,PERTAMINA,BOTH,24691.8,2552.5,72.56152650559326,0.2750648,153.0479,0.5075185,41.0,1.454902,530.4056,Kalimantan Selatan,Kalimantan,0
Oil-Gas,PERTAMINA,BOTH,6980.46,6000.0,99.90886483255828,0.28,153.0479,0.7,26.0,0.7560019,454.2243,Jambi,Sumatera,1
Oil-Gas,PERTAMINA,BOTH,6980.46,6000.0,99.90886483255828,0.28,153.0479,0.7,26.0,0.7560019,454.2243,Jambi,Sumatera,1
Oil,PERTAMINA,BOTH,20877.72,1837.0,64.15780141108276,0.28,153.0479,0.7,26.0,0.7560019,97.797,Jambi,Sumatera,1
Oil,PERTAMINA,BOTH,2015.0,4741.0,91.48088637627971,0.2,250.3656,0.7247183,25.0,0.7560019,273.4963,Sumatera Selatan,Sumatera,1
Oil,PERTAMINA,BOTH,19402.0,6971.0,105.67709021216469,0.169163,170.0,0.594356,37.0,3.423697,1223.779,Sumatera Selatan,Sumatera,1
Oil,PERTAMINA,BOTH,3620.0,2397.0,70.87476060431717,0.2073779,26.37292,0.5086043,38.0,1.09,643.5852,Jawa Timur,Jawa,1
Oil,PERTAMINA,BOTH,56740.0,328.0,38.5,0.31,14.39765,0.6,57.0,55.12772,3042.319,Sumatera Utara,Sumatera,1
Oil,PERTAMINA,BOTH,99106.69,3100.0,81.4,0.2682745,263.3447,0.3589041,47.6,26.15544,492.8802,Papua Barat,Timur,1
Oil,PERTAMINA,BOTH,19299.0,1532.15,59.945911429322166,0.285,46.05462,0.762,41.08412,1.454902,713.2598,Papua Barat,Timur,1
Oil,NON_PERTAMINA,OFFSHORE,67700.0,4897.0,92.59588173388528,0.12,31.91415,0.3461539,35.0,12.7477477477477,9473.813,Laut Natuna Utara,Sumatera,1
Oil,PERTAMINA,BOTH,120830.0,7500.0,97.35,0.2583672,14.0,0.5,28.6,0.835,2245.709,Sulawesi Tengah (offshore),Timur,1
Oil-Gas,NON_PERTAMINA,ONSHORE,927.952,4249.0,87.80610676820312,0.2128419,132.668,0.5038047,38.51352,1.080068,122.260125,Sumatera Selatan,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,12.915,5675.0,97.84842818595308,0.19,25.5,0.7,36.3851,1.37113,402.1258,Sumatera Selatan,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,271.831,4500.0,89.71229137495479,0.21,258.0227,0.5374433,42.80003,0.4722633,325.0851,Sumatera Selatan,Sumatera,1
Oil-Gas,PERTAMINA,BOTH,478000.0,6383.0,76.45,0.2,700.0,0.6784562,42.3,0.5,2682.78366666667,Selat Makasar,Kalimantan,1
Oil-Gas,PERTAMINA,BOTH,478000.0,6383.0,76.45,0.2,700.0,0.6784562,42.3,0.5,2682.78366666667,Selat Makasar,Kalimantan,1
Oil-Gas,PERTAMINA,BOTH,1705000.0,6818.0,95.15,0.28,29.0,0.77,40.3,0.58,10040.0818571429,Kalimantan Timur,Kalimantan,1
Oil-Gas,PERTAMINA,BOTH,1705000.0,6818.0,95.15,0.28,29.0,0.77,40.3,0.58,10040.0818571429,Kalimantan Timur,Kalimantan,1
Oil-Gas,NON_PERTAMINA,OFFSHORE,7170.0,8500.0,113.81732874428884,0.25,865.0,0.538991,36.2603,1.37113,2295.5806,Kalimantan Utara,Kalimantan,1
Oil-Gas,NON_PERTAMINA,OFFSHORE,1200.0,6000.0,99.90886483255828,0.25,865.0,0.6142688,36.2603,1.37113,1108.261,Kalimantan Utara,Kalimantan,1
Oil-Gas,PERTAMINA,ONSHORE,19179.336,3093.0,77.96864606405012,0.1727414,32.00124,0.4840138,35.0,12.19271,908.3515,Riau,Sumatera,0
Oil-Gas,PERTAMINA,OFFSHORE,26400.0,3500.0,84.15,0.1595053,310.6589,0.5423002,32.00436,25.96895,6775.383,Jawa Barat,Jawa,1
Oil-Gas,NON_PERTAMINA,BOTH,414.0,2350.0,56.650000000000006,0.2,250.3656,0.35,40.4,2.355655,214.5457,Jawa Timur,Jawa,1
Oil-Gas,NON_PERTAMINA,BOTH,414.0,2350.0,56.650000000000006,0.2,250.3656,0.35,40.4,2.355655,214.5457,Jawa Timur,Jawa,0
Oil,PERTAMINA,ONSHORE,2366.331,5530.0,96.90530901264114,0.2,250.3656,0.6,33.0,3.311738,760.4645,Riau,Sumatera,0
Oil-Gas,PERTAMINA,OFFSHORE,146000.0,670.0,50.0,0.27,81.81205,0.62,22.5,300.0,1434.167,Selat Makasar,Kalimantan,1
Oil-Gas,PERTAMINA,OFFSHORE,146000.0,670.0,50.0,0.27,81.81205,0.62,22.5,300.0,1434.167,Selat Makasar,Kalimantan,1
Oil,NON_PERTAMINA,BOTH,27160.0,5000.0,93.31992955040016,0.2343354,41.74297,0.5990345,41.03616,1.454902,545.7118,Laut Jawa,Jawa,0
Oil,NON_PERTAMINA,BOTH,37850.0,4520.0,111.65,0.2634469,0.03,0.52,35.07914,5.446,564.9622,Laut Jawa,Jawa,0
Oil,NON_PERTAMINA,ONSHORE,268.0,3250.0,79.42671121977969,0.12,31.91415,0.4640238,18.0,48.96389,214.5457,Papua Barat,Timur,0
Oil,NON_PERTAMINA,ONSHORE,318.329,7750.0,109.9503265939446,0.223805,477.4476,0.6152524,32.91818,3.311738,1303.978,Papua Barat,Timur,0
Oil,NON_PERTAMINA,ONSHORE,9341.587,2858.0,66.0,0.16,151.1383,0.5067552,33.0,2.08197,179.8174,Papua Barat,Timur,0
