,fluid,field_name,operator,project_status,project_level,inplace,depth,temp,poro,perm,saturate,api_dens,visc,cap_cost,opr_cost,total_cost,avg_fluid_rate,location,region,NPV,PI
391,Gas,NORTH SUMATRA AREA B,PT. Pertamina Hulu Energi (PHE) NSB,ONSHORE,X1. Discovery under Evaluation,51.0,4275.0,88.00677819973974,0.2907282,2487.279,0.6647971,0.8450114,0.0,59.59482,260.1304,319.72522000000004,6.573225,Aceh,Sumatera,45.57224,0.14253564357544268
392,Gas,NORTH SUMATRA AREA B,PT. Pertamina Hulu Energi (PHE) NSB,ONSHORE,X1. Discovery under Evaluation,6.4,4275.0,88.00677819973974,0.328999,325.2355,0.6991754,0.7776215,0.0,48.40114,11.52287,59.924009999999996,2.453061,Aceh,Sumatera,15.67032,0.2615031937949413
393,Gas,NORTH SUMATRA AREA B,PT. Pertamina Hulu Energi (PHE) NSB,ONSHORE,X1. Discovery under Evaluation,106.2,4275.0,88.00677819973974,0.3047206,155.3607,0.7178986,0.8423855,0.0,66.12138,20.68294,86.80432,22.42705,Aceh,Sumatera,25.45975,0.29330049472192166
394,Gas,NORTH SUMATRA AREA B,PT. Pertamina Hulu Energi (PHE) NSB,ONSHORE,X1. Discovery under Evaluation,213.3,4275.0,88.00677819973974,0.3008121,57.95309,0.7033963,0.8423855,0.0,30.62651,39.4357,70.06221,7.804893,Aceh,Sumatera,19.05331,0.2719484583772051
395,Gas,SENGKANG,ENERGY EQUITY EPIC (SENGKANG) PTY. LTD.,ONSHORE,E3. Justified for Development,138.9,7750.0,109.95032659394461,0.3170907,160.4861,0.6666092,0.8494478,0.0,50.03233,38.08381,88.11614,22.71179,Sulawesi Selatan,Timur,14.70986,0.16693718086153117
396,Gas,BEDUG,STARBORN ENERGY BONTANG PTE. LTD.,BOTH,E5. Development Unclarified,6.32,8200.0,112.29721097189413,0.328999,325.2355,0.6991754,0.7776215,0.0,45.27454,14.43757,59.71211,2.453061,Selat Makasar,Kalimantan,14.34896,0.24030234403038175
397,Gas,ANGKLUNG,STARBORN ENERGY BONTANG PTE. LTD.,BOTH,E5. Development Unclarified,24.3,8200.0,112.29721097189413,0.3177294,160.4861,0.6666092,0.8494478,0.0,54.41386,11.34399,65.75785,2.489993,Selat Makasar,Kalimantan,899.2294,13.67486011175852
398,Oil-Gas,AKASIA BAGUS,PT PERTAMINA EP,BOTH,E6. Further Development,140169.2,5025.0,93.49425871216737,0.25,331.1723,0.6690598,36.2603,1.37113,29.19766,67.59777,96.79543,1581.978,Jawa Barat,Jawa,162.4352,1.678128812486292
399,Oil-Gas,ATTAKA,PT PERTAMINA HULU KALIMANTAN TIMUR,OFFSHORE,E6. Further Development,2658100.0,1200.0,80.0,0.29,2505.0,0.7,42.0,1.39,78.47211,664.0829,742.55501,3377.766,Selat Makasar,Kalimantan,54.22097,0.07301946558814544
400,Oil-Gas,ATTAKA,PT PERTAMINA HULU KALIMANTAN TIMUR,OFFSHORE,E6. Further Development,2658100.0,1200.0,80.0,0.29,2505.0,0.7,42.0,1.39,78.47211,664.0829,742.55501,3377.766,Selat Makasar,Kalimantan,54.22097,0.07301946558814544
401,Oil-Gas,B11,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,E8. Further Development Not Viable,296911.961,2800.0,81.4,0.2296109,61.49697,0.4795722,40.00385,0.9073753,24.00834,13.01163,37.01997,8079.214,Jawa Barat,Jawa,75.33064,2.03486496612504
402,Oil-Gas,B3,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,E6. Further Development,430720.496,3775.0,84.0044226961409,0.2426997,43.71141,0.5965544,38.96311,1.080068,9.914543,0.102469,10.017012,2317.886,Jawa Barat,Jawa,9.432504,0.9416484676268732
403,Oil,BALADEWA,MONTD'OR (SALAWATI) LTD.,BOTH,E6. Further Development,5060.0,11000.0,150.15,0.17,10.5,0.54,42.0,0.7339,24.79237,1.60652721076354,26.39889721076354,66.2754117647059,Papua Barat,Timur,3.03025250077269,0.11478708661879916
404,Oil-Gas,BAMBU BESAR,PT PERTAMINA EP,BOTH,E6. Further Development,40789.0,5000.0,93.31992955040015,0.225,10.0,0.6715834,35.5,4.357081,25.90339,8.692176,34.595566000000005,629.4231,Jawa Barat,Jawa,32.7995,0.9480839249746629
405,Oil-Gas,BANGA DUA,PT PERTAMINA EP,BOTH,E6. Further Development,4415.8,4000.0,85.84414419803454,0.16,151.1383,0.6169507,43.17897,0.4722633,14.54973,1.859814,16.409544,391.4879,Jawa Barat,Jawa,15.6948,0.9564433965989548
406,Oil-Gas,BEKAPAI,PT PERTAMINA HULU MAHAKAM,BOTH,E8. Further Development Not Viable,478000.0,6383.0,76.45,0.2,700.0,0.6784562,42.3,0.5,7.38235045746882,15.7468242885198,23.12917474598862,2682.78366666667,Selat Makasar,Kalimantan,3.83177139959684,0.16566831465793644
407,Oil,BLT,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,4000.0,2600.0,70.4,0.2261388,170.0355,0.4705557,32.9323,9.32648,129.2998,0.1458738,129.4456738,617.4191,Jawa Barat,Jawa,0.04600265,0.00035538190384853165
408,Oil-Gas,BUKIT TUA,PC KETAPANG II LTD.,OFFSHORE,E6. Further Development,314966.0,5889.0,99.21318144348221,0.1759723,1028.432,0.5428936,30.02701,3.079063,25.05441,199.187386820786,224.241796820786,12402.6985,Laut Jawa,Jawa,260.513469868782,1.161752508061574
409,Oil,BULA,KALREZ PETROLEUM (SERAM) LTD.,BOTH,E6. Further Development,80012.0,280.0,31.735574305478412,0.2986599,127.5718,0.5699357,22.0,48.88277,9.527715,6.131118,15.658833000000001,1824.033,Maluku,Timur,0.4030764,0.02574115197473528
410,Oil,BULA,KALREZ PETROLEUM (SERAM) LTD.,BOTH,E6. Further Development,80012.0,280.0,31.735574305478412,0.2986599,127.5718,0.5699357,22.0,48.88277,9.527715,6.131118,15.658833000000001,1824.033,Maluku,Timur,0.4030764,0.02574115197473528
411,Oil-Gas,BUNGKAL,Jindi South Jambi B Co. Ltd,ONSHORE,X0. Development Pending,3754.0,8143.0,112.00447175668167,0.2412701,43.71141,0.5379815,38.96311,1.080068,7.884215,5.328327,13.212542,297.5526,Jambi,Sumatera,10.06479,0.7617603032028205
412,Oil-Gas,BUNYU NIBUNG,PT PERTAMINA EP,BOTH,E6. Further Development,937263.8,8500.0,113.81732874428884,0.2,409.0,0.5390241,39.90387,0.8372809,7.416078,152.098638350553,159.514716350553,2526.292625,Kalimantan Timur,Kalimantan,31.7348568784046,0.1989462640466563
413,Oil-Gas,CENDANAPURA,JOB PERTAMINA - MEDCO E&P TOMORI SULAWESI,BOTH,X0. Development Pending,25725.62,6398.0,102.33909677547156,0.18,682.5,0.72,27.2,0.64,27.97208,13.32786,41.29994,677.8795,Sulawesi Tengah,Timur,18.32801,0.443778126554179
414,Oil-Gas,E_EAST,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,E6. Further Development,475820.91,3775.0,84.0044226961409,0.2426997,43.71141,0.5965544,38.96311,1.080068,9.914543,0.2381982,10.1527412,2369.974,Jawa Barat,Jawa,9.432504,0.9290598286894184
415,Oil-Gas,E_MAIN,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,E6. Further Development,647160.0,3775.0,84.0044226961409,0.2426997,43.71141,0.5965544,38.96311,1.080068,9.914543,22.55077,32.465313,10194.41,Jawa Barat,Jawa,88.28146,2.7192548551741975
416,Oil,EAST NIEF,CITIC SERAM ENERGY LTD.,ONSHORE,X1. Discovery under Evaluation,8767.132,2352.0,70.3739083074743,0.218103,120.1792,0.508276,40.06882,0.8372809,19.14021,5.004685,24.144894999999998,386.9513,Maluku,Timur,13.26307,0.5493115625476939
417,Oil,FNC,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,2000.0,2000.0,69.30000000000001,0.2261388,170.0355,0.7249993,33.35217,8.459632,31.19697,7.601869,38.798839,1842.792,Jawa Barat,Jawa,11.36694,0.2929711376157415
418,Oil,FND,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,2000.0,4200.0,86.9,0.2261388,170.0355,0.4576149,37.04761,1.811025,16.70382,6.151656,22.855476,1276.159,Jawa Barat,Jawa,5.709214,0.24979632889728484
419,Oil,FOREL,MEDCO E&P NATUNA LTD.,OFFSHORE,X1. Discovery under Evaluation,103000.0,4557.0,90.13584181407997,0.28,153.0479,0.6492208,36.5,1.37113,10.84196,42.34191,53.18387,724.3197,Laut Natuna Utara,Sumatera,13.07814,0.24590425630929078
420,Oil-Gas,FSB,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,21600.0,3100.0,95.15,0.2271015,130.2956,0.642992,34.85915,1.392588,84.98598,5.305193,90.291173,798.7231,Jawa Barat,Jawa,10.59324,0.11732309646702674
421,Oil,FWC,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,15880.0,2200.0,64.9,0.1902319,122.8276,0.461661,37.7767,2.907155,14.68148,8.493279,23.174759,3213.698,Jawa Barat,Jawa,8.599427,0.37106867001292226
422,Oil,FXE,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X0. Development Pending,24990.0,2500.0,73.7,0.1831368,94.40267,0.5670372,41.6,2.791787,31.72736,22.55635,54.28371,2229.417,Jawa Barat,Jawa,24.9707,0.46000356276311993
423,Oil-Gas,GAMBANG,PETROCHINA INTERNATIONAL BANGKO LTD.,ONSHORE,X0. Development Pending,20014.0,2835.0,75.46840699537245,0.2088005,258.0227,0.5351244,43.0,0.4722633,75.18472,5.265698,80.450418,2663.327,Jambi,Sumatera,11.13122,0.1383612450590375
424,Oil,GQS,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X1. Discovery under Evaluation,20360.0,2200.0,70.4,0.1992126,300.2898,0.4720599,33.89396,4.381756,69.25837,9.110415,78.368785,3717.371,Jawa Barat,Jawa,20.15507,0.25718237178233655
425,Oil-Gas,HANDIL,PT PERTAMINA HULU MAHAKAM,BOTH,E6. Further Development,1705000.0,6818.0,95.15,0.28,29.0,0.77,40.3,0.58,8.8437882024831,54.0256812427274,62.8694694452105,10040.0818571429,Kalimantan Timur,Kalimantan,224.515448939488,3.571136370653625
426,Oil-Gas,HANDIL,PT PERTAMINA HULU MAHAKAM,BOTH,E8. Further Development Not Viable,1705000.0,6818.0,95.15,0.28,29.0,0.77,40.3,0.58,8.8437882024831,54.0256812427274,62.8694694452105,10040.0818571429,Kalimantan Timur,Kalimantan,224.515448939488,3.571136370653625
427,Oil,HZEC,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,20000.0,2000.0,73.15,0.2441104,87.17112,0.6846294,31.24067,25.68044,56.94506,12.46981,69.41487,2554.179,Jawa Barat,Jawa,23.23049,0.3346615789959702
428,Oil-Gas,JANGKAR,STAR ENERGY (KAKAP) LTD.,OFFSHORE,E8. Further Development Not Viable,15750.0,5577.0,106.15,0.25,331.1723,0.8,45.0,0.531,10.9262,7.867221,18.793421,677.3273,Laut Natuna Utara,Sumatera,13.13574,0.6989541712496091
429,Oil-Gas,JATIBARANG,PT PERTAMINA EP,BOTH,E6. Further Development,688238.826,1150.0,41.0,0.16,151.1383,0.3350993,30.0,73.5975232198142,80.9295,7.14975437576921,88.07925437576921,1026.4567,Jawa Barat,Jawa,75.22062,0.854010635456666
430,Oil,JJB,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,4000.0,4500.0,97.9,0.2441104,87.17112,0.757778,35.24053,1.535067,37.70514,4.655977,42.361117,603.8079,Jawa Barat,Jawa,7.009867,0.165478804536717
431,Oil,KE-30 NORTH ,SAKA INDONESIA PANGKAH LTD.,OFFSHORE,X1. Discovery under Evaluation,4000.0,3775.0,84.0044226961409,0.2219121,178.0841,0.6152524,35.50716,4.357081,21.62184,79.55258,101.17442,1221.409,Laut Jawa,Jawa,17.16277,0.1696354671467353
432,Oil-Gas,KENONG,PETROCHINA INTERNATIONAL BANGKO LTD.,ONSHORE,X1. Discovery under Evaluation,5000.0,2000.0,66.2316006569589,0.2051422,966.8926,0.6561769,28.0,0.9112742,16.7462131859986,10.6840372985817,27.4302504845803,2735.15953333333,Jambi,Sumatera,27.333602796599,0.996476602062543
433,Oil,KETALING BARAT,PT PERTAMINA EP,BOTH,E6. Further Development,13213.72,3698.0,83.35910501396036,0.1870623,108.4615,0.502529,37.0,3.423697,8.850465,9.33631742067234,18.18678242067234,899.934,Jambi,Sumatera,15.1243118065815,0.8316100922497525
434,Oil,KETALING TIMUR,PT PERTAMINA EP,BOTH,E6. Further Development,50448.52,2600.0,73.06390054060206,0.2614148,142.8828,0.5171232,29.0,1.790945,67.70237,9.821438,77.523808,597.3279,Jambi,Sumatera,18.33182,0.23646697024996502
435,Oil-Gas,KG-5A,STAR ENERGY (KAKAP) LTD.,OFFSHORE,E8. Further Development Not Viable,4567.0,4897.0,92.59588173388528,0.2235424,178.0841,0.6152524,32.91818,3.311738,7.916646,16.06231,23.978956,5328.947,Laut Natuna Utara,Sumatera,89.13305,3.7171363924267595
436,Oil,KIKIM,PT MEDCO E&P INDONESIA,ONSHORE,X1. Discovery under Evaluation,15000.0,4275.0,88.00677819973974,0.2362162,41.74297,0.5990345,39.29029,1.080068,12.65162,22.3227,34.97432,459.076,Sumatera Selatan,Sumatera,32.30953,0.9238072391400319
437,Oil,KKT,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,19540.0,7550.0,137.5,0.2591761,152.6247,0.5835176,35.0,1.818922,12.28148,19.31373,31.59521,499.2439,Jawa Barat,Jawa,38.14791,1.2073953615120774
438,Oil-Gas,KL,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,E8. Further Development Not Viable,130000.0,5750.0,100.65,0.2153026,880.524,0.5819027,51.99006,1.094205,21.84473,176.2531,198.09783,2600.452,Jawa Barat,Jawa,239.4164,1.2085765906673487
439,Oil,KOI,PETROGAS (ISLAND) LTD.,BOTH,X1. Discovery under Evaluation,34000.0,3609.0,82.60265335371483,0.2,7.0,0.4861445,36.0,1.37113,29.57839,5.6378,35.21619,659.1118,Papua Barat,Timur,9.54001,0.27089841348538846
440,Oil,KOTALAMA,PT PERTAMINA HULU ENERGI SIAK,ONSHORE,X1. Discovery under Evaluation,9000.0,700.0,44.71523455650567,0.25,250.0,0.6432004,40.0,2.233923,39.65278,14.38123,54.03401,4789.328,Riau,Sumatera,22.02711,0.4076526987354816
441,Oil,KUMIS,PT PERTAMINA HULU ENERGI SIAK,ONSHORE,X0. Development Pending,10000.0,700.0,44.71523455650567,0.2389936,282.5351,0.5798655,47.0,0.7092351,8.98413110250566,7.02793251597242,16.01206361847808,247.879190451403,Riau,Sumatera,11.5611919286737,0.7220301020620459
442,Oil,LASTRI,PT PERTAMINA HULU ENERGI OSES,OFFSHORE,X0. Development Pending,3010.0,8608.0,114.35634118129772,0.25,331.1723,0.538991,37.8,1.080068,8.611842,4.127023,12.738865,447.9978,Laut Jawa,Jawa,21.1133,1.6573925542032197
443,Oil-Gas,LES,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,E8. Further Development Not Viable,1000.0,4565.0,95.15,0.2405232,43.71141,0.5965544,39.27021,0.7418889,6.122068,111.6889,117.810968,318.6582,Jawa Barat,Jawa,88.38147,0.7501972991173452
444,Oil,LINDA,PT PERTAMINA EP,BOTH,E6. Further Development,24236.87,3000.0,85.0,0.2247689,477.4476,0.4954116,20.4,49.2501974983542,48.19896,2.1632331709174,50.3621931709174,166.845333333333,Papua Barat,Timur,2.30749717329881,0.04581804381448817
445,Oil,MANGUNJAYA,PT PERTAMINA EP,BOTH,E6. Further Development,80697.386,898.7199999999999,49.50000000000001,0.1598897,151.1383,0.341627,32.0,4.138909,79.8869,5.99564697057736,85.88254697057735,204.031421052632,Sumatera Selatan,Sumatera,7.08895973018199,0.08254249530595092
446,Oil-Gas,MARMO,PETROCHINA INTERNATIONAL JABUNG LTD.,ONSHORE,X0. Development Pending,2530.0,5570.0,122.65,0.2143,127.0,0.7154775,33.0,0.1515118,42.68877,5.634003,48.322773,384.6849,Jambi,Sumatera,11.91943,0.2466627898196157
447,Oil,ME,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,11300.0,2700.0,67.10000000000001,0.221289,385.2213,0.4814608,22.0,13.88836,31.66114,12.74221,44.40335,572.4261,Jawa Barat,Jawa,19.23587,0.433207629604523
448,Oil,MENGOEPEH,MONTD'OR OIL TUNGKAL LTD.,ONSHORE,E6. Further Development,60900.0,3409.0,80.85909020247098,0.28,153.0479,0.5414734,30.30029,3.079063,6.26332971293886,9.10932484916772,15.372654562106579,800.705374919929,Jambi,Sumatera,11.9668519367288,0.7784505849905036
449,Oil,MENGUL,PT PERTAMINA HULU ROKAN,ONSHORE,X1. Discovery under Evaluation,1390.1,4406.0,89.00640823130131,0.2734581,81.81205,0.6615921,36.0,1.37113,28.34917,57.79753,86.14670000000001,745.1542,Riau,Sumatera,34.90442,0.40517419703830787
450,Oil,MJ,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,10430.0,3000.0,67.10000000000001,0.2148394,156.7324,0.5462924,32.0,28.40425,31.94792,23.51396,55.46188,1255.587,Jawa Barat,Jawa,21.32509,0.38449994843304985
451,Oil,MKN,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X1. Discovery under Evaluation,17300.0,4402.0,85.25,0.2271015,130.2956,0.5122389,41.0,1.815469,15.43524,18.16261,33.59785,1386.612,Jawa Barat,Jawa,34.29937,1.0208799074940809
452,Oil,MML,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,3100.0,3177.0,48.400000000000006,0.2131455,315.2569,0.5641653,41.92163,1.717823,8.169506,7.279172,15.448678000000001,553.0828,Jawa Barat,Jawa,9.579799,0.620104775308282
453,Oil,MSTQ,EMP MALACCA STRAIT S.A.,BOTH,X1. Discovery under Evaluation,17700.0,1500.0,59.47208654932527,0.2,581.0,0.3919441,31.0,3.058595,68.65685,5.162496,73.81934600000001,1095.937,Selat Malaka,Sumatera,11.84865,0.16050873709989244
454,Oil-Gas,NANI,PT PERTAMINA HULU ENERGI OSES,OFFSHORE,X1. Discovery under Evaluation,5140.0,8700.0,114.81217147850204,0.2481917,93.30012,0.538991,37.0,3.423697,8.515027,4.70634,13.221367,437.3031,Laut Jawa,Jawa,5.237448,0.39613513489187613
455,Oil,NF,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,2000.0,5700.0,106.7,0.2287822,427.4641,0.5647416,32.0,0.5195946,42.72562,6.378017,49.103637,420.1262,Jawa Barat,Jawa,10.82325,0.22041646324487124
456,Oil,NIEF UTARA B,CITIC SERAM ENERGY LTD.,ONSHORE,X1. Discovery under Evaluation,6707.217,7225.0,107.10184458886542,0.11,20.99108,0.4592867,33.0,3.311738,43.17833,15.91064,59.08897,743.7886,Maluku,Timur,58.18369,0.9846793741708477
457,Oil-Gas,NORTH BETARA,PETROCHINA INTERNATIONAL JABUNG LTD.,ONSHORE,X0. Development Pending,13059.0,4882.0,92.48964533301438,0.1316632,31.91415,0.3519496,30.23467,3.079063,0.5569226,7.077379,7.6343016,985.7275,Jambi,Sumatera,3.918903,0.5133282918767579
458,Oil-Gas,NORTH SUMATRA OFFSHORE K,PT PERTAMINA HULU ENERGI NORTH SUMATERA OFFSHORE,BOTH,X1. Discovery under Evaluation,144000.0,3995.0,85.80397488386213,0.2597792,96.40454,0.5535784,34.91991,12.19271,21.84473,164.7211,186.56583,2957.507,Selat Malaka,Sumatera,212.6042,1.139566661269108
459,Oil,NORTH SUMATRA OFFSHORE N,PT PERTAMINA HULU ENERGI NORTH SUMATERA OFFSHORE,BOTH,X1. Discovery under Evaluation,157000.0,3995.0,85.80397488386213,0.2610163,142.8828,0.5509793,33.73988,5.585164,31.2496550372555,7.41721841916922,38.666873456424725,3699.33014285714,Selat Malaka,Sumatera,74.48617,1.9263561633433202
460,Oil,NORTH SUMATRA OFFSHORE O,PT PERTAMINA HULU ENERGI NORTH SUMATERA OFFSHORE,BOTH,X1. Discovery under Evaluation,19000.0,3995.0,85.80397488386213,0.2351832,41.74297,0.5990345,41.03616,1.454902,26.73762,12.65344,39.391059999999996,678.8765,Selat Malaka,Sumatera,17.16929,0.43586768165162354
461,Oil-Gas,NORTH SUMATRA OFFSHORE R,PT PERTAMINA HULU ENERGI NORTH SUMATERA OFFSHORE,BOTH,X1. Discovery under Evaluation,106000.0,3995.0,85.80397488386213,0.2603649,3507.225,0.5535784,34.91991,12.19271,29.74574,14.47861,44.22435,3680.052,Selat Malaka,Sumatera,60.52776,1.3686523374566273
462,Oil-Gas,NORTH SUMATRA OFFSHORE S,PT PERTAMINA HULU ENERGI NORTH SUMATERA OFFSHORE,BOTH,X1. Discovery under Evaluation,127000.0,3995.0,85.80397488386213,0.2597792,96.40454,0.5535784,34.91991,12.19271,21.84473,174.1359,195.98063,2670.439,Selat Malaka,Sumatera,212.6042,1.084822515367973
463,Oil-Gas,NSD,EMP BENTU LTD.,ONSHORE,X1. Discovery under Evaluation,68900.0,4275.0,88.00677819973974,0.2415353,43.71141,0.5965544,38.96311,1.080068,59.97085,21.18072,81.15156999999999,863.4686,Riau,Sumatera,38.69541,0.4768288524793791
464,Oil-Gas,NURBANI,PT PERTAMINA HULU ENERGI OSES,OFFSHORE,X1. Discovery under Evaluation,14930.0,1611.0,60.0,0.2696761,150.0,0.690457,19.0,16.3135,33.68925,50.57086,84.26011,2146.304,Laut Jawa,Jawa,37.9668,0.4505904395330127
465,Oil-Gas,OM,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,15000.0,3775.0,84.0044226961409,0.2748728,998.1768,0.7056853,32.4356,18.84836,37.02837,47.40411,84.43248,24142.61,Jawa Barat,Jawa,116.675,1.3818734212236807
466,Oil-Gas,ON,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,14560.0,3775.0,84.0044226961409,0.1801687,324.5857,0.5931722,35.83414,2.739783,33.2868,15.70442,48.99122,5277.831,Jawa Barat,Jawa,12.81131,0.26150216304064283
467,Oil,PANCING,STAR ENERGY (KAKAP) LTD.,OFFSHORE,X2. Development Undetermined,7000.0,4897.0,92.59588173388528,0.2471005,161.367,0.6112787,36.2603,1.37113,16.83816,24.12804,40.9662,343.4859,Laut Natuna Utara,Sumatera,34.37686,0.839151788547632
468,Oil-Gas,PARANG,PHE NUNUKAN CO.,OFFSHORE,X1. Discovery under Evaluation,15400.0,9000.0,116.27795192533303,0.14,153.0679,0.5530544,34.49998,5.619514,368.021301328541,481.090809412122,849.112110740663,8333.75076190476,Kalimantan Utara,Kalimantan,1169.873,1.3777603513151448
469,Oil,PEMATANG LANTIH,MONTD'OR OIL TUNGKAL LTD.,ONSHORE,E6. Further Development,33570.0,2427.0,70.95,0.1685,300.0,0.511666666666667,34.0,1.168,82.35792,10.9661811208999,93.3241011208999,531.169111057994,Jambi,Sumatera,24.2414009366949,0.2597549898208026
470,Oil-Gas,RAYUN,Jindi South Jambi B Co. Ltd,ONSHORE,X0. Development Pending,10949.0,7028.0,105.99961028308881,0.1657822,170.6408,0.5927559,38.76974,1.080068,26.38776,10.49061,36.878370000000004,558.8614,Jambi,Sumatera,28.53277,0.7736993256480695
471,Oil-Gas,RAYUN,Jindi South Jambi B Co. Ltd,ONSHORE,X1. Discovery under Evaluation,10949.0,7028.0,105.99961028308881,0.1657822,170.6408,0.5927559,38.76974,1.080068,26.38776,10.49061,36.878370000000004,558.8614,Jambi,Sumatera,28.53277,0.7736993256480695
472,Oil,RIDHO,PT ODIRA ENERGY KARANG AGUNG,ONSHORE,E6. Further Development,12299.0,4593.43,111.10000000000001,0.18,1549.0,0.7,30.0,2.178,31.66114,16.2357911079728,47.896931107972804,567.8748,Sumatera Selatan,Sumatera,37.8584676873515,0.7904153107849048
473,Oil-Gas,RONGGOLAWE ,SAKA INDONESIA PANGKAH LTD.,OFFSHORE,X1. Discovery under Evaluation,218000.0,3775.0,84.0044226961409,0.2318344,41.74297,0.5990345,37.41993,1.195699,22.33381,32.33004,54.66385,3327.541,Laut Jawa,Jawa,60.44984,1.1058467341762428
474,Oil-Gas,RONGGOLAWE ,SAKA INDONESIA PANGKAH LTD.,OFFSHORE,X1. Discovery under Evaluation,218000.0,3775.0,84.0044226961409,0.2318344,41.74297,0.5990345,37.41993,1.195699,22.33381,32.33004,54.66385,3327.541,Laut Jawa,Jawa,60.44984,1.1058467341762428
475,Oil,S3,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,23400.0,7900.0,125.4,0.2125376,189.0297,0.6290685,39.91141,1.283885,27.97208,13.07404,41.04612,1243.159,Jawa Barat,Jawa,15.32776,0.37342774420578606
476,Oil-Gas,BANGKUDULIS,PT PERTAMINA EP,BOTH,E5. Development Unclarified,8400.0,2994.0,73.15,0.2078447,26.37292,0.5231823,44.0,0.767,43.75297,0.391934727074105,44.144904727074106,39.4407142857143,Kalimantan Timur,Kalimantan,1.043138887693,0.023629881956755975
477,Oil-Gas,BASILAM,PT PERTAMINA EP,BOTH,E7. Production Not Viable,25221.0,3202.0,78.98570291811708,0.175,3500.0,0.4803887,38.03608,1.080068,19.60276,12.46981,32.07257,401.3271,Sumatera Utara,Sumatera,17.70729,0.5521007515144561
478,Oil,SELE,PT PERTAMINA EP,BOTH,E6. Further Development,17265.42,2700.0,80.0,0.2402499,50.0,0.515879,35.0,2.97447447447447,44.14789,0.443891455138904,44.5917814551389,54.5278333333333,Papua Barat,Timur,0.378761374953838,0.008493972714117443
479,Oil,SEPAT,MEDCO E&P NATUNA LTD.,OFFSHORE,X1. Discovery under Evaluation,108550.0,1000.0,51.099873690432936,0.1792323,885.8581,0.333447,25.0,0.7560019,49.02717,54.18131,103.20848000000001,611.2371,Jawa Timur,Jawa,231.9524,2.2474161037930216
480,Oil,SOPA,PT PERTAMINA EP,BOTH,E6. Further Development,83684.0,7408.0,108.10902011664594,0.3,127.5718,0.49962,36.0,1.37113,79.20625,12.71267,91.91892,780.0321,Sumatera Selatan,Sumatera,22.05053,0.23989109097452405
481,Oil-Gas,SOUTHEAST SEMBAKUNG,JOB PERTAMINA - MEDCO E&P SIMENGGARIS,BOTH,X1. Discovery under Evaluation,26300.0,2000.0,66.2316006569589,0.21,258.0227,0.6544705,38.0,1.080068,27.97208,13.08715,41.05923,677.8795,Kalimantan Utara,Kalimantan,18.32801,0.44637977867583
482,Oil,SUKO BARAT,PT PERTAMINA EP,BOTH,E6. Further Development,5100.0,4000.0,85.84414419803454,0.2,150.0,0.5147462,45.0,0.4554065,14.5440811707378,0.859190551058649,15.403271721796449,2283.1045,Jambi,Sumatera,50.6447855198529,3.2879239186690343
